NAME,CITY,COUNTY,STATE,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,OWNER,TYPE,STATUS,source_dataset,lmp_avg,lmp_hub_spread,lmp_std,shadow_price_nearby,constraint_hours,CAPACITY_SCORE,TIER,ercot_bus_matched,match_confidence,data_source,score_timestamp,queue_hits,project_hits,upgrade_pressure,hosting_band,hosting_confidence,primary_limiter
Harlingen #1 Substation,,,TX,26.2067841,-97.7089589,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Harriett Substation,,,TX,31.5517319,-100.2581492,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hartford Street Substation,,,TX,32.4336634,-99.7853027,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Harwood Substation,,,TX,29.6610749,-97.5045641,1,69.0,12.5,Lower Colorado River Authority,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Haskell Texas Pipeline Substation,,,TX,33.2901526,-99.6069279,1,69.0,69.0,American Electric Power,industrial,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hatchell Substation,,,TX,31.8206806,-99.9563972,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hawley Humble-Exxon Substation,,,TX,32.6316803,-99.8092171,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hearn Road Substation,,,TX,27.8499274,-97.6108201,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hearne Southwest Substation,,,TX,30.8618666,-96.6072524,1,69.0,69.0,Brazos Electric,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hedley Substation,,,TX,34.8563421,-100.6635709,1,69.0,69.0,Southwestern Electric Power Company,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hettler Substation,,,TX,33.6347925,-101.7664449,1,69.0,69.0,South Plains Electric Cooperative,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hico Substation,,,TX,31.980186,-98.0282525,1,69.0,69.0,Texas-New Mexico Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hico Switching Station,,,TX,31.9574688,-97.8649405,1,69.0,69.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hobart Substation,,,TX,35.0249837,-99.0870914,1,69.0,69.0,Public Service Company of Oklahoma,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hoefs Road Substation,,,TX,31.0318066,-103.4584176,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Holly Plant Switchyard,,,TX,30.2508982,-97.7196888,1,69.0,69.0,Austin Energy,transmission,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Howardwick Substation,,,TX,35.0480867,-100.901922,1,69.0,69.0,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hubbard Booster #1 Substation,,,TX,32.6588503,-99.4117594,1,69.0,69.0,American Electric Power,industrial,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Hubbard Booster #2 Substation,,,TX,32.7122559,-99.2246444,1,69.0,69.0,American Electric Power,industrial,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Humble Kemper Exxon Substation,,,TX,31.1849944,-101.5357525,1,69.0,69.0,American Electric Power,industrial,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Indian Gap Substation,,,TX,31.6624945,-98.4189955,1,69.0,69.0,Brazos Electric,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Industrial Park Substation,,,TX,30.6560077,-96.4077765,1,69.0,69.0,Bryan Texas Utilities; South Texas Electric Cooperative,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Industrial Substation,,,TX,35.6626088,-101.4434722,1,69.0,69.0,Xcel Energy; American Electric Power,transmission,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Inez Substation,,,TX,28.9086505,-96.8039413,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Inks Dam Substation,,,TX,30.7314469,-98.3856505,1,69.0,69.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Intercity Substation,,,TX,29.3794175,-94.9533182,1,69.0,69.0,Texas-New Mexico Power,industrial,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Iraan Air Products Substation,,,TX,30.912984,-101.9435521,1,69.0,69.0,American Electric Power,industrial,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Jim Ned Substation,,,TX,32.1942489,-99.7882161,1,69.0,69.0,Golden Spread Electric Cooperative,minor_distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Johnson City Substation,,,TX,30.3006189,-98.3984711,1,69.0,69.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Johnsons Bayou Substation,,,TX,29.761712,-93.6285573,1,69.0,69.0,Jefferson Davis Electric Cooperative; Inc.,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Jonesboro Substation,,,TX,31.6151724,-97.8941742,1,69.0,69.0,Texas-New Mexico Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Jourdanton Substation,,,TX,28.9242677,-98.5520234,1,69.0,69.0,American Electric Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Justiceberg Substation,,,TX,33.0035254,-101.1623632,1,69.0,69.0,Golden Spread Electric Cooperative,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Justin Lane Substation,,,TX,30.3435429,-97.7161637,1,69.0,69.0,Austin Energy,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Kamey Substation,,,TX,28.6562954,-96.7533338,1,69.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
Kennedy Ponder Tap,,,TX,30.4669983,-103.9485785,1,69.0,12.5,American Electric Power,distribution,IN SERVICE,OSM,,,0.0,0.0,0.0,,UNSCORED,,,unscored,2026-04-16T02:57:59.364804+00:00,0,0,low,UNKNOWN,LOW,unknown
